antecedents,consequents,support,confidence,lift,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,cosine,all_confidence,improvement,added_value,gini_index,lift_diff,kl_divergence
frozenset({'ground beef'}),frozenset({'shrimp'}),0.011465137981602452,0.11668928086838534,1.6329968205107432,0.004444219240305353,1.0512075092496629,0.4298646734421629,0.07245155855096883,0.04871303600771836,0.1385685210312076,0.1368303104968843,0.07145713904812692,0.04523214182025842,0.04523214182025842,0.002363489871616367,0.6329968205107432,0.08256023127066676
frozenset({'mineral water'}),frozenset({'red wine'}),0.010931875749900012,0.04586129753914989,1.6303582599107265,0.00422667725536875,1.0185840012265657,0.5076440979708239,0.04277516953573291,0.01824493728959716,0.21724344497810572,0.1335023367779278,0.028129582722303693,0.017731714816846194,0.017731714816846194,0.0009567148892223401,0.6303582599107265,0.032340883537002645
frozenset({'red wine'}),frozenset({'mineral water'}),0.010931875749900012,0.38862559241706157,1.6303582599107265,0.00422667725536875,1.2457698146707055,0.39782863260731377,0.04277516953573291,0.19728348831093626,0.21724344497810572,0.1335023367779278,0.23836821757099053,0.15025737484607105,0.15025737484607105,0.00519473424597122,0.6303582599107265,0.2740545012519466
frozenset({'chocolate'}),"frozenset({'ground beef', 'mineral water'})",0.010931875749900012,0.06672091131000812,1.6302070219425764,0.004226055199039273,1.0276370009136824,0.4623316170980586,0.05639614855570838,0.02689373863446913,0.16691094425435257,0.13349614455290748,0.040927876283162246,0.02579303502684588,0.02579303502684588,0.001361438999313571,0.6302070219425764,0.047041924511203405
"frozenset({'ground beef', 'mineral water'})",frozenset({'chocolate'}),0.010931875749900012,0.267100977198697,1.6302070219425762,0.004226055199039273,1.1408872891021935,0.40307810709466546,0.05639614855570838,0.12348922671674527,0.16691094425435257,0.13349614455290748,0.1638448206905746,0.10325615650812242,0.10325615650812242,0.00428000525386275,0.6302070219425762,0.18832092906928005
frozenset({'chocolate'}),frozenset({'cooking oil'}),0.013598186908412212,0.08299430431244914,1.6254315317171828,0.0052322935175989765,1.034824697138873,0.46017625800320117,0.06754966887417219,0.03365275030172534,0.17465642108572849,0.14867051414156407,0.0510598586855086,0.03193444562694054,0.03193444562694054,0.0020698140183822034,0.6254315317171828,0.058164299608597266
frozenset({'cooking oil'}),frozenset({'chocolate'}),0.013598186908412212,0.26631853785900783,1.6254315317171828,0.0052322935175989765,1.1396705824751243,0.4054826482433377,0.06754966887417219,0.12255346818884211,0.17465642108572849,0.14867051414156407,0.1638448206905746,0.10247371716843323,0.10247371716843323,0.005313980368928969,0.6254315317171828,0.18664209978842308
frozenset({'cake'}),frozenset({'burgers'}),0.011465137981602452,0.14144736842105263,1.622319129245131,0.00439800934154431,1.0631982146952565,0.4174339319633331,0.07312925170068027,0.05944161100136055,0.1364729196845324,0.13638223002645383,0.0871883748833489,0.054258993537703734,0.054258993537703734,0.002784652951166992,0.6223191292451311,0.09873841654447761
frozenset({'burgers'}),frozenset({'cake'}),0.011465137981602452,0.1314984709480122,1.6223191292451309,0.00439800934154431,1.0580800494206406,0.42023836614915366,0.07312925170068027,0.054891923774994855,0.1364729196845324,0.13638223002645383,0.08105585921877083,0.050442611729241374,0.050442611729241374,0.0026187893841956647,0.6223191292451309,0.09179351262850513
frozenset({'spaghetti'}),frozenset({'soup'}),0.014264764698040262,0.08192955589586524,1.6215134532318871,0.0054675729944446295,1.0342053920194572,0.46409600748267005,0.06780735107731305,0.03307408014250003,0.18212572781600653,0.15208717192800839,0.05052659645380616,0.031402959442059085,0.031402959442059085,0.0021459085729964417,0.6215134532318871,0.05713283790299489
frozenset({'soup'}),frozenset({'spaghetti'}),0.014264764698040262,0.2823218997361478,1.6215134532318871,0.0054675729944446295,1.1507803861445927,0.40368923987014055,0.06780735107731305,0.13102446649246888,0.18212572781600653,0.15208717192800839,0.17411011865084655,0.10821178108530125,0.10821178108530125,0.005780546108308407,0.6215134532318871,0.1968746340403993
"frozenset({'spaghetti', 'mineral water'})",frozenset({'chocolate'}),0.01586455139314758,0.265625,1.621198637103336,0.006078858862901292,1.1385942867192176,0.4075111967373083,0.07637997432605906,0.12172403140943877,0.181225844182262,0.16037328049530786,0.1638448206905746,0.1017801793094254,0.1017801793094254,0.006189344024963339,0.621198637103336,0.18515679297331702
frozenset({'chocolate'}),"frozenset({'spaghetti', 'mineral water'})",0.01586455139314758,0.096826688364524,1.621198637103336,0.006078858862901292,1.041078847144705,0.45825517707082836,0.07637997432605906,0.03945795965153758,0.181225844182262,0.16037328049530786,0.05972536995067324,0.03710131841385076,0.03710131841385076,0.0027747506768167245,0.621198637103336,0.06749409540443127
frozenset({'chocolate'}),"frozenset({'mineral water', 'eggs'})",0.013464871350486601,0.08218063466232708,1.6137092685919252,0.005120821023356953,1.034052551858334,0.4548314684784805,0.06688741721854304,0.03293116176458989,0.1732892702107447,0.14740552126252973,0.05092654312758299,0.031254091534744094,0.031254091534744094,0.0020312291088738135,0.6137092685919252,0.05673592253386967
"frozenset({'mineral water', 'eggs'})",frozenset({'chocolate'}),0.013464871350486601,0.2643979057591623,1.6137092685919252,0.005120821023356953,1.1366949412676175,0.4007168099869405,0.06688741721854304,0.12025648773907464,0.1732892702107447,0.14740552126252973,0.1638448206905746,0.10055308506858768,0.10055308506858768,0.005237610177875611,0.6137092685919252,0.1825352062673451
frozenset({'spaghetti'}),"frozenset({'mineral water', 'eggs'})",0.014264764698040262,0.08192955589586524,1.6087790543845162,0.005397938231619333,1.0337697536908896,0.45818530168284644,0.06767868437697659,0.032666610306909,0.18101713396887503,0.15148879384934993,0.05092654312758299,0.031003012768282254,0.031003012768282254,0.0021459085729964417,0.6087790543845162,0.05620090642097474
"frozenset({'mineral water', 'eggs'})",frozenset({'spaghetti'}),0.014264764698040262,0.2801047120418848,1.608779054384516,0.005397938231619333,1.1472361260922785,0.3987158229983471,0.06767868437697659,0.12833986198969782,0.18101713396887503,0.15148879384934993,0.17411011865084655,0.10599459339103826,0.10599459339103826,0.005752867262956533,0.608779054384516,0.19214236593139528
frozenset({'mineral water'}),frozenset({'chicken'}),0.022796960405279298,0.09563758389261746,1.5941722595078303,0.0084967740425349,1.0394151528095574,0.48936405428063434,0.08272859216255443,0.03792051010899498,0.23781879194630876,0.1906365176958356,0.05999200106652446,0.035645582826093,0.035645582826093,0.003943465466259381,0.5941722595078303,0.06434568652434686
frozenset({'chicken'}),frozenset({'mineral water'}),0.022796960405279298,0.38000000000000006,1.5941722595078303,0.0084967740425349,1.2284383587564671,0.3965021758765089,0.08272859216255443,0.18595834062664107,0.23781879194630876,0.1906365176958356,0.23836821757099053,0.14163178242900953,0.14163178242900953,0.010741927742967606,0.5941722595078303,0.25566686112340486
frozenset({'burgers'}),frozenset({'milk'}),0.01786428476203173,0.20489296636085627,1.581175041844427,0.0065661777914124645,1.0947171146411248,0.4026668178023277,0.08981233243967829,0.08652200040937096,0.17137652433269152,0.16806713303357762,0.12958272230369283,0.07531024405716344,0.07531024405716344,0.005820606955168249,0.581175041844427,0.13543365414499212
frozenset({'milk'}),frozenset({'burgers'}),0.01786428476203173,0.13786008230452676,1.5811750418444268,0.0065661777914124645,1.058774343214063,0.42227901692334785,0.08981233243967829,0.055511680643530764,0.17137652433269152,0.16806713303357762,0.0871883748833489,0.05067170742117787,0.05067170742117787,0.004246507698051761,0.5811750418444268,0.0911251129740996
frozenset({'milk'}),frozenset({'tomatoes'}),0.013998133582189041,0.1080246913580247,1.5795189276345873,0.005135857013492277,1.0444337525469498,0.42151718705555435,0.07608695652173914,0.04254339007964271,0.15635152696556204,0.14869538306425298,0.06839088121583789,0.03963381014218681,0.03963381014218681,0.0026975903289102685,0.5795189276345873,0.07124068791171355
frozenset({'tomatoes'}),frozenset({'milk'}),0.013998133582189041,0.2046783625730994,1.5795189276345871,0.005135857013492277,1.0944217241622687,0.3938302395944068,0.07608695652173914,0.08627544764294971,0.15635152696556204,0.14869538306425298,0.12958272230369283,0.07509564026940657,0.07509564026940657,0.004557376002956114,0.5795189276345871,0.13498235604324665
frozenset({'frozen vegetables'}),frozenset({'mineral water'}),0.03572856952406346,0.37482517482517486,1.57246288387228,0.013007162303258473,1.2182700770396908,0.4024132212500716,0.11991051454138703,0.1791639482519931,0.26235665900095434,0.2370271070372334,0.23836821757099053,0.13645695725418433,0.13645695725418433,0.01674464165369341,0.5724628838722801,0.24477057126983837
frozenset({'mineral water'}),frozenset({'frozen vegetables'}),0.03572856952406346,0.1498881431767338,1.57246288387228,0.013007162303258473,1.0641886344978566,0.4779933694036383,0.11991051454138703,0.060316970522941375,0.26235665900095434,0.2370271070372334,0.09532062391681109,0.0545675192599227,0.0545675192599227,0.00910518925656658,0.5724628838722801,0.09788084924940404
frozenset({'spaghetti'}),frozenset({'milk'}),0.03546193840821224,0.20367534456355285,1.57177855922964,0.012900275252816583,1.0930432352609396,0.4404679980823732,0.13220675944333996,0.08512310607615409,0.23866894800194105,0.23608963225595078,0.12958272230369283,0.07409262225986002,0.07409262225986002,0.011503264050767967,0.57177855922964,0.13287738278564862
frozenset({'milk'}),frozenset({'spaghetti'}),0.03546193840821224,0.27366255144032925,1.5717785592296398,0.012900275252816583,1.1370608564750384,0.41793525013329785,0.13220675944333996,0.12053959618303628,0.23866894800194105,0.23608963225595078,0.17411011865084655,0.0995524327894827,0.0995524327894827,0.014097635407264787,0.5717785592296398,0.17853689497742495
frozenset({'whole wheat rice'}),frozenset({'milk'}),0.011865084655379284,0.2027334851936219,1.5645101568285575,0.004281187162868798,1.0917519568819396,0.3832523491769529,0.06732223903177005,0.08404102809578157,0.14714863560092617,0.13624626767354603,0.12958272230369283,0.07315076288992906,0.07315076288992906,0.003835569419161012,0.5645101568285575,0.1309072464475016
frozenset({'milk'}),frozenset({'whole wheat rice'}),0.011865084655379284,0.09156378600823047,1.5645101568285575,0.004281187162868798,1.0363682728297607,0.41453945319155167,0.06732223903177005,0.03509203608719014,0.14714863560092617,0.13624626767354603,0.058525529929342755,0.03303825607888771,0.03303825607888771,0.0019738721396896893,0.5645101568285575,0.05912374608071317
frozenset({'ground beef'}),frozenset({'pancakes'}),0.014531395813891481,0.14789687924016282,1.555924952567267,0.005192002040486945,1.0620146613147972,0.3962261079975477,0.08128262490678599,0.05839341355045098,0.15038602727786543,0.15036542602096162,0.09505399280095987,0.052842886439202943,0.052842886439202943,0.003662591592128784,0.5559249525672669,0.09432455886930151
frozenset({'pancakes'}),frozenset({'ground beef'}),0.014531395813891481,0.15287517531556802,1.555924952567267,0.005192002040486945,1.0644788200425375,0.3948251907035081,0.08128262490678599,0.0605731357247303,0.15038602727786543,0.15036542602096162,0.09825356619117451,0.05462160912439351,0.05462160912439351,0.0037637581158700075,0.5559249525672669,0.09749957908369594
frozenset({'milk'}),frozenset({'mineral water'}),0.04799360085321957,0.3703703703703704,1.5537741320739085,0.01710519830969167,1.209650477975486,0.4094654617858785,0.15,0.17331492178332722,0.2858563261247825,0.2730773068396801,0.23836821757099053,0.13200215279937988,0.13200215279937988,0.02238384676281846,0.5537741320739085,0.23547288826931514
frozenset({'mineral water'}),frozenset({'milk'}),0.04799360085321957,0.20134228187919462,1.5537741320739085,0.01710519830969167,1.0898502048466365,0.4679502888149834,0.15,0.08244271042668692,0.2858563261247825,0.2730773068396801,0.12958272230369283,0.07175955957550179,0.07175955957550179,0.01543508445979855,0.5537741320739085,0.12800875134103706
frozenset({'pancakes'}),frozenset({'shrimp'}),0.010531929076123183,0.11079943899018233,1.5505719997488014,0.0037396426954653377,1.0442445739095987,0.39237336177767157,0.06752136752136752,0.04236993422331049,0.12909374934583742,0.12779090080587455,0.07145713904812692,0.0393422999420554,0.0393422999420554,0.002075272881338971,0.5505719997488014,0.07011394239396822
frozenset({'shrimp'}),frozenset({'pancakes'}),0.010531929076123183,0.14738805970149252,1.5505719997488014,0.0037396426954653377,1.0613808749643008,0.3824020645724098,0.06752136752136752,0.05783114847096278,0.12909374934583742,0.12779090080587455,0.09505399280095987,0.05233406690053265,0.05233406690053265,0.0026469859339167618,0.5505719997488014,0.09326724053525995
frozenset({'mineral water'}),"frozenset({'spaghetti', 'french fries'})",0.010131982402346354,0.042505592841163314,1.54026305266457,0.00355389667548393,1.0155711325717318,0.46053783153841193,0.03960396039603961,0.015332389896019469,0.20482767564763477,0.12492364926058516,0.027596320490601255,0.01490927235056206,0.01490927235056206,0.0008247204169569998,0.54026305266457,0.02648849769441348
"frozenset({'spaghetti', 'french fries'})",frozenset({'mineral water'}),0.010131982402346354,0.36714975845410625,1.54026305266457,0.00355389667548393,1.2034944958992746,0.3607146465010896,0.03960396039603961,0.1690863536083058,0.20482767564763477,0.12492364926058516,0.23836821757099053,0.12878154088311572,0.12878154088311572,0.004708348703482475,0.54026305266457,0.22879919747638308
frozenset({'pancakes'}),frozenset({'cake'}),0.011865084655379284,0.12482468443197757,1.5399834834280655,0.004160401596722625,1.0500114941939367,0.38747326743162097,0.07224025974025974,0.04762947307765324,0.135603131689673,0.13517408922851995,0.08105585921877083,0.04376882521320674,0.04376882521320674,0.002592366337920462,0.5399834834280655,0.07775515305754477
frozenset({'cake'}),frozenset({'pancakes'}),0.011865084655379284,0.14638157894736845,1.5399834834280655,0.004160401596722625,1.0601294265453112,0.38157094724007595,0.07224025974025974,0.05671894868653664,0.135603131689673,0.13517408922851995,0.09505399280095987,0.051327586146408574,0.051327586146408574,0.0029651798677535523,0.5399834834280655,0.09118326337175892
frozenset({'chocolate'}),frozenset({'shrimp'}),0.017997600319957337,0.1098454027664768,1.5372208323719074,0.0062897181855555255,1.0431253894971226,0.4179551681783823,0.08282208588957055,0.04134247898798885,0.18085553720413391,0.166331855471349,0.07145713904812692,0.03838826371834987,0.03838826371834987,0.0035195887707689345,0.5372208323719074,0.0681397871895371
frozenset({'shrimp'}),frozenset({'chocolate'}),0.017997600319957337,0.251865671641791,1.5372208323719074,0.0062897181855555255,1.1176538057602294,0.37636967908324676,0.08282208588957055,0.105268559149406,0.18085553720413391,0.166331855471349,0.1638448206905746,0.08802085095121642,0.08802085095121642,0.006782552442922217,0.5372208323719074,0.156238429955114
frozenset({'chocolate'}),frozenset({'salmon'}),0.010665244634048793,0.06509357200976403,1.5306171901104701,0.003697307318985029,1.0241370776324688,0.414598612882653,0.05449591280653951,0.023568209919972147,0.15793863553466256,0.1277670018964542,0.04252766297826956,0.022565909031494462,0.022565909031494462,0.0012980967634773758,0.5306171901104701,0.039974841824989796
frozenset({'salmon'}),frozenset({'chocolate'}),0.010665244634048793,0.2507836990595611,1.5306171901104701,0.003697307318985029,1.1160397581577686,0.36206662489557223,0.05449591280653951,0.10397457376367471,0.15793863553466256,0.1277670018964542,0.1638448206905746,0.0869388783689865,0.0869388783689865,0.004007811979108164,0.5306171901104701,0.1540096570624215
frozenset({'pancakes'}),frozenset({'spaghetti'}),0.025196640447940274,0.2650771388499299,1.522468314328732,0.008646778483128437,1.1237776438968443,0.3792180723530164,0.10327868852459017,0.11014424834759066,0.20489691551991135,0.195859864978823,0.17411011865084655,0.09096702019908334,0.09096702019908334,0.009817178008109124,0.5224683143287321,0.16074601173951628
frozenset({'spaghetti'}),frozenset({'pancakes'}),0.025196640447940274,0.1447166921898928,1.522468314328732,0.008646778483128437,1.0580657881843747,0.4155177199567837,0.10327868852459017,0.05487918504955597,0.20489691551991135,0.195859864978823,0.09505399280095987,0.04966269938893293,0.04966269938893293,0.006237366419196144,0.5224683143287321,0.08775796812425352
frozenset({'chocolate'}),frozenset({'olive oil'}),0.01639781362485002,0.1000813669650122,1.5196565457582116,0.005607340165158799,1.0380295285523111,0.40896305168408825,0.076875,0.036636268532118814,0.17453461060801218,0.15785767263939537,0.0658578856152513,0.0342234813497609,0.0342234813497609,0.0029537410198708157,0.5196565457582116,0.0604236549395626
frozenset({'olive oil'}),frozenset({'chocolate'}),0.01639781362485002,0.24898785425101214,1.5196565457582114,0.005607340165158799,1.1133710473823615,0.3660648294794636,0.076875,0.1018268327067669,0.17453461060801218,0.15785767263939537,0.1638448206905746,0.08514303356043754,0.08514303356043754,0.0061325495348455205,0.5196565457582114,0.15032524680308182
frozenset({'turkey'}),frozenset({'spaghetti'}),0.01653112918277563,0.26439232409381663,1.5185350865449607,0.00564489459442114,1.1227314618920377,0.3642450181658043,0.07510599636583888,0.1093150642498335,0.17966936265946576,0.15843957739230471,0.17411011865084655,0.09028220544297008,0.09028220544297008,0.006430246329477876,0.5185350865449607,0.15934403016171364
frozenset({'spaghetti'}),frozenset({'turkey'}),0.01653112918277563,0.09494640122511486,1.5185350865449607,0.00564489459442114,1.0358226348162038,0.4134577833320316,0.07510599636583888,0.03458375363901971,0.17966936265946576,0.15843957739230471,0.06252499666711105,0.03242140455800381,0.03242140455800381,0.0028410921697959684,0.5185350865449607,0.05722232017292779
frozenset({'green tea'}),frozenset({'burgers'}),0.0174643380882549,0.13218970736629668,1.5161391360161947,0.005945383347633816,1.0518561866169782,0.39225267058313107,0.08652575957727873,0.049299692559455426,0.16624775888192508,0.16272174550508456,0.0871883748833489,0.045001332482947784,0.045001332482947784,0.004006863647749618,0.5161391360161947,0.07936698525607316
frozenset({'burgers'}),frozenset({'green tea'}),0.0174643380882549,0.2003058103975535,1.5161391360161947,0.005945383347633816,1.0852702112630999,0.3729465292093155,0.08652575957727873,0.07857048906175865,0.16624775888192508,0.16272174550508456,0.13211571790427942,0.06819009249327407,0.06819009249327407,0.005594993853120331,0.5161391360161947,0.12026404034979891
"frozenset({'milk', 'mineral water'})",frozenset({'eggs'}),0.013064924676709772,0.27222222222222225,1.514791460600066,0.004440024803340891,1.1271168933200764,0.3569756708172697,0.0608695652173913,0.11278057677375088,0.17246125947906366,0.14067919652053407,0.17970937208372217,0.09251285013850008,0.09251285013850008,0.005176774783938275,0.5147914606000661,0.1630935582006791
frozenset({'eggs'}),"frozenset({'milk', 'mineral water'})",0.013064924676709772,0.07270029673590504,1.5147914606000659,0.004440024803340891,1.026643700839888,0.4142959963117378,0.0608695652173913,0.02595223719591426,0.17246125947906366,0.14067919652053407,0.04799360085321957,0.024706695882685474,0.024706695882685474,0.001761542842783845,0.5147914606000659,0.04355614313964723
frozenset({'milk'}),frozenset({'chocolate'}),0.03212904946007199,0.2479423868312757,1.5132757067708698,0.010897591559626912,1.111823302720604,0.38967733489080625,0.12295918367346938,0.10057650567943223,0.22201838625534492,0.22049968260649871,0.1638448206905746,0.0840975661407011,0.0840975661407011,0.011982012338122454,0.5132757067708698,0.14818893109895115
frozenset({'chocolate'}),frozenset({'milk'}),0.03212904946007199,0.19609438567941412,1.5132757067708698,0.010897591559626912,1.0827356622355886,0.4056446619104072,0.12295918367346938,0.07641353759860398,0.22201838625534492,0.22049968260649871,0.12958272230369283,0.06651166337572129,0.06651166337572129,0.010129735234727898,0.5132757067708698,0.11720068431910537
frozenset({'champagne'}),frozenset({'chocolate'}),0.011598453539528063,0.24786324786324784,1.5127926950546964,0.003931538186589563,1.111706317945486,0.3556112852664577,0.05827193569993302,0.10048185941043081,0.1593262537119331,0.1324615256915356,0.1638448206905746,0.08401842717267324,0.08401842717267324,0.004324531146595898,0.5127926950546964,0.1480274765537122
frozenset({'chocolate'}),frozenset({'champagne'}),0.011598453539528063,0.07078925956061838,1.5127926950546964,0.003931538186589563,1.0258235270907252,0.40539232934553127,0.05827193569993302,0.025173459575412373,0.1593262537119331,0.1324615256915356,0.04679376083188908,0.023995498728729296,0.023995498728729296,0.0015258494081745277,0.5127926950546964,0.04227635823462407
frozenset({'chicken'}),frozenset({'green tea'}),0.011865084655379284,0.1977777777777778,1.4970041484471357,0.0039391983659611066,1.08185021313871,0.3531876106504935,0.06582840236686391,0.07565762075439499,0.14379302612400496,0.1332744572331069,0.13211571790427942,0.06566205987349838,0.06566205987349838,0.003765069677952406,0.4970041484471357,0.11512213671577963
frozenset({'green tea'}),frozenset({'chicken'}),0.011865084655379284,0.0898082744702321,1.4970041484471355,0.0039391983659611066,1.0327582338615013,0.3825385319042442,0.06582840236686391,0.03171916987678499,0.14379302612400496,0.1332744572331069,0.05999200106652446,0.029816273403707634,0.029816273403707634,0.0019397692572497337,0.4970041484471355,0.05227544048647912
frozenset({'mineral water'}),frozenset({'tomatoes'}),0.024396747100386616,0.10234899328859061,1.4965298219448697,0.008094534646858002,1.0378299715801134,0.4356271144614096,0.08640226628895187,0.036451030145637976,0.2295370697437105,0.19107710379366652,0.06839088121583789,0.03395811207275272,0.03395811207275272,0.004482837719140563,0.4965298219448697,0.05952832671995801
frozenset({'tomatoes'}),frozenset({'mineral water'}),0.024396747100386616,0.3567251461988304,1.4965298219448695,0.008094534646858002,1.1839912254123692,0.35614449125902026,0.08640226628895187,0.15539914609442093,0.2295370697437105,0.19107710379366652,0.23836821757099053,0.11835692862783986,0.11835692862783986,0.011196756133073027,0.4965298219448695,0.20747884634558453
frozenset({'eggs'}),"frozenset({'chocolate', 'spaghetti'})",0.010531929076123183,0.0586053412462908,1.4952335533619976,0.003488260846205263,1.0206189476811551,0.4037692840993484,0.050543825975687774,0.020202395544391183,0.16365641211974402,0.12548981526900185,0.03919477403012932,0.01941056721616148,0.01941056721616148,0.0011621089621842511,0.4952335533619976,0.03401283165184786
"frozenset({'chocolate', 'spaghetti'})",frozenset({'eggs'}),0.010531929076123183,0.26870748299319724,1.4952335533619974,0.003488260846205263,1.1216997423599333,0.34471935688404204,0.050543825975687774,0.10849582804030107,0.16365641211974402,0.12548981526900185,0.17970937208372217,0.08899811090947507,0.08899811090947507,0.004139127570872143,0.49523355336199737,0.15594999002275814
frozenset({'chocolate'}),frozenset({'chicken'}),0.014664711371817091,0.08950366151342555,1.4919265889160112,0.0048353327142036315,1.0324127173272934,0.3943355751391466,0.07010834926704908,0.03139511629729188,0.166974052978935,0.14791441043520037,0.05999200106652446,0.029511660446901088,0.029511660446901088,0.0023901354938815453,0.49192658891601115,0.05165941445025948
frozenset({'chicken'}),frozenset({'chocolate'}),0.014664711371817091,0.24444444444444446,1.4919265889160112,0.0048353327142036315,1.106675972615416,0.3507690720851975,0.07010834926704908,0.09639314058956917,0.166974052978935,0.14791441043520037,0.1638448206905746,0.08059962375386986,0.08059962375386986,0.005416890916602067,0.49192658891601115,0.14108760079859756
frozenset({'pancakes'}),frozenset({'mineral water'}),0.03372883615517931,0.3548387096774194,1.4886158620191963,0.011070985318208743,1.1805292627649648,0.36271227299512515,0.11254448398576512,0.15292231074572427,0.24816879555459337,0.22407427453424117,0.23836821757099053,0.11647049210642885,0.11647049210642885,0.01544296348416118,0.48861586201919627,0.20366731136743454
frozenset({'mineral water'}),frozenset({'pancakes'}),0.03372883615517931,0.14149888143176736,1.4886158620191963,0.011070985318208743,1.0540999745093707,0.43096287573795017,0.11254448398576512,0.05132338091038406,0.24816879555459337,0.22407427453424117,0.09505399280095987,0.04644488863080749,0.04644488863080749,0.008194552150456603,0.48861586201919627,0.08121632718399377
frozenset({'frozen vegetables'}),frozenset({'pancakes'}),0.013464871350486601,0.14125874125874124,1.4860895065663648,0.004404265450915037,1.0538052038229866,0.36155684533970645,0.07611152976639035,0.05105801682112818,0.14145686011043654,0.14145672137167684,0.09505399280095987,0.04620474845778137,0.04620474845778137,0.003266704609238893,0.48608950656636485,0.08073233867734499
frozenset({'pancakes'}),frozenset({'frozen vegetables'}),0.013464871350486601,0.14165497896213183,1.4860895065663648,0.004404265450915037,1.0539810378224082,0.361450317100066,0.07611152976639035,0.05121632732021086,0.14145686011043654,0.14145672137167684,0.09532062391681109,0.04633435504532074,0.04633435504532074,0.0032743563353244513,0.48608950656636485,0.08095879685035298
frozenset({'burgers'}),frozenset({'french fries'}),0.021997067057725635,0.25229357798165136,1.4761732671141707,0.007095654366024093,1.1088435652342468,0.3533836982354581,0.09316770186335405,0.09815953182832722,0.1904993630937898,0.18019845267241433,0.1709105452606319,0.08138303272101946,0.08138303272101946,0.008299120704170954,0.47617326711417074,0.1417541916988815
frozenset({'french fries'}),frozenset({'burgers'}),0.021997067057725635,0.12870514820592824,1.4761732671141707,0.007095654366024093,1.0476495106531305,0.3890686897922787,0.09316770186335405,0.04548230125495365,0.1904993630937898,0.18019845267241433,0.0871883748833489,0.041516773322579345,0.041516773322579345,0.004933508052299964,0.47617326711417074,0.07231454085106749
frozenset({'chocolate'}),frozenset({'frozen vegetables'}),0.022930275963204905,0.13995117982099267,1.468215104667505,0.007312485429441294,1.0518930493909548,0.3813896016255338,0.09706546275395034,0.049333009112476574,0.1902553101902166,0.183484543009409,0.09532062391681109,0.04463055590418158,0.04463055590418158,0.005519998319980067,0.46821510466750493,0.07754181945113472
frozenset({'frozen vegetables'}),frozenset({'chocolate'}),0.022930275963204905,0.24055944055944053,1.4682151046675047,0.007312485429441294,1.1010146467886541,0.35250155929787036,0.09706546275395034,0.0917468692022263,0.1902553101902166,0.183484543009409,0.1638448206905746,0.07671461986886594,0.07671461986886594,0.008378291569698215,0.4682151046675047,0.13328516937824408
frozenset({'avocado'}),frozenset({'mineral water'}),0.011598453539528063,0.348,1.4599261744966443,0.0036539055602256183,1.1681469055659655,0.3258955958512262,0.04459251665812403,0.14394328723962888,0.19832885906040268,0.13012642278200176,0.23836821757099053,0.10963178242900945,0.10963178242900945,0.005263285428609518,0.4599261744966443,0.18997160504288454
frozenset({'mineral water'}),frozenset({'avocado'}),0.011598453539528063,0.04865771812080537,1.4599261744966443,0.0036539055602256183,1.0161128428026176,0.41363013574606,0.04459251665812403,0.01585733603974087,0.19832885906040268,0.13012642278200176,0.03332888948140248,0.015328828639402887,0.015328828639402887,0.0010737881826858007,0.4599261744966443,0.02656202531360243
frozenset({'mineral water'}),frozenset({'herb & pepper'}),0.017064391414478068,0.07158836689038031,1.447397142977743,0.00527468221319324,1.0238345730609413,0.4058452214248204,0.06302314130969965,0.023279711086219172,0.20830092198966454,0.15715900031487057,0.04946007199040128,0.02212829489997903,0.02212829489997903,0.002268317422981633,0.447397142977743,0.038189589546842304
frozenset({'herb & pepper'}),frozenset({'mineral water'}),0.017064391414478068,0.34501347708894875,1.447397142977743,0.00527468221319324,1.1628205402516978,0.325188464235624,0.06302314130969965,0.14002207100371164,0.20830092198966454,0.15715900031487057,0.23836821757099053,0.10664525951795822,0.10664525951795822,0.007712394280133476,0.447397142977743,0.1840511754979893
frozenset({'mineral water'}),frozenset({'whole wheat rice'}),0.020130649246767097,0.08445190156599552,1.4429925140012128,0.006180022995112005,1.0283178695701496,0.40307628819133307,0.07273603082851639,0.027538050643802384,0.2142077275483736,0.17043584178531543,0.058525529929342755,0.02592637163665277,0.02592637163665277,0.0031129946569978186,0.44299251400121276,0.04468044525969777
frozenset({'whole wheat rice'}),frozenset({'mineral water'}),0.020130649246767097,0.3439635535307517,1.4429925140012128,0.006180022995112005,1.1609595572442193,0.3260796990140309,0.07273603082851639,0.1386435524302763,0.2142077275483736,0.17043584178531543,0.23836821757099053,0.10559533595976117,0.10559533595976117,0.00908506778652464,0.44299251400121276,0.18197866998710616
frozenset({'chocolate'}),frozenset({'frozen smoothie'}),0.01493134248766831,0.09113100081366964,1.43910239390176,0.004555887237965213,1.0305941899480546,0.36491122676749266,0.07035175879396985,0.029685971691337312,0.16346023724894007,0.14658693911181353,0.06332489001466471,0.027806110799004927,0.027806110799004927,0.002473410971467614,0.43910239390176,0.047859198916484255
frozenset({'frozen smoothie'}),frozenset({'chocolate'}),0.01493134248766831,0.23578947368421052,1.43910239390176,0.004555887237965213,1.0941424522643997,0.3257505286486926,0.07035175879396985,0.08604222610096668,0.16346023724894007,0.14658693911181353,0.1638448206905746,0.07194465299363592,0.07194465299363592,0.00538104075504614,0.43910239390176,0.12382937993338769
